,MovieName,Rating,Genre,Runtime,Stars
1484,Sisters,7,Comedy| Horror| Thriller,93 min,Director:Brian De Palma|     Stars:Margot Kidder| Jennifer Salt| Charles Durning| William Finley
1485,"Batman: The Dark Knight Returns, Part 2",8.4,Comedy| Horror| Thriller,76 min,Director:Jay Oliva|     Stars:Peter Weller| Ariel Winter| Michael Emerson| David Selby
1486,The Town That Dreaded Sundown,5.6,Comedy| Horror| Thriller,86 min,Director:Alfonso Gomez-Rejon|     Stars:Addison Timlin| Veronica Cartwright| Anthony Anderson| Travis Tope
1487,Haunter,5.9,Comedy| Horror| Thriller,97 min,Director:Vincenzo Natali|     Stars:Abigail Breslin| Peter Outerbridge| Michelle Nolden| Stephen McHattie
1488,Family Blood,4.2,Comedy| Horror| Thriller,92 min,Director:Sonny Mallhi|     Stars:Vinessa Shaw| James Ransone| Colin Ford| Ajiona Alexus
1489,Constantine City of Demons: The Movie,7.5,Comedy| Horror| Thriller,90 min,Director:Doug Murphy|     Stars:Matt Ryan| Laura Bailey| Robin Atkin Downes| Rachel Kimsey
1490,The Night Visitor,6.7,Comedy| Horror| Thriller,106 min,Director:Laslo Benedek|     Stars:Max von Sydow| Trevor Howard| Liv Ullmann| Per Oscarsson
1491,Most Likely to Die,4,Comedy| Horror| Thriller,90 min,Director:Anthony DiBlasi|     Stars:Chad Addison| Jake Busey| Tess Christiansen| John Doe
1492,Mummy Reborn,3.7,Comedy| Horror| Thriller,80 min,Director:Dan Allen|     Stars:Becca Hirani| Tiffany-Ellen Robinson| Tara MacGowran| Rita Di Tuccio
1493,The Breed,5.1,Comedy| Horror| Thriller,91 min,Director:Nicholas Mastandrea|     Stars:Michelle Rodriguez| Oliver Hudson| Taryn Manning| Eric Lively
1494,An American Haunting,5.1,Comedy| Horror| Thriller,83 min,Director:Courtney Solomon|     Stars:Donald Sutherland| Sissy Spacek| Rachel Hurd-Wood| James D'Arcy
1495,Gon-ji-am,6.1,Comedy| Horror| Thriller,95 min,Director:Beom-sik Jeong|     Stars:Seung-Wook Lee| Ye-Won Mun| Ah-yeon Oh| Ji-Hyun Park
1496,When the Bough Breaks,5.1,Comedy| Horror| Thriller,107 min,Director:Jon Cassar|     Stars:Morris Chestnut| Regina Hall| Romany Malco| Michael Kenneth Williams
1497,Monsters,7.5,Comedy| Horror| Thriller,30 min,Stars:John Bolger| Pamela Dean Kelly| Michael J. Anderson| Carlos Lauchu
1498,Mother's Day,6.3,Comedy| Horror| Thriller,112 min,Director:Darren Lynn Bousman|     Stars:Rebecca De Mornay| Jaime King| Shawn Ashmore| Briana Evigan
1499,Crush,5.7,Comedy| Horror| Thriller,94 min,Director:Malik Bader|     Stars:Ashleigh Craig| Cody Hamilton| Lucas Till| Crystal Reed
1500,Shadow of the Tomb Raider,8.2,Comedy| Horror| Thriller,-1,Directors:Remi Lacoste| Daniel Chayer|     Stars:Camilla Luddington| Earl Baylon| Carlos Leal| Erika Soto
1501,The Hallow,5.7,Comedy| Horror| Thriller,97 min,Director:Corin Hardy|     Stars:Joseph Mawle| Bojana Novakovic| Michael McElhatton| Michael Smiley
1502,The Curse of Frankenstein,7.2,Comedy| Horror| Thriller,82 min,Director:Terence Fisher|     Stars:Peter Cushing| Hazel Court| Robert Urquhart| Christopher Lee
1503,Urban Legends: Final Cut,4.2,Comedy| Horror| Thriller,97 min,Director:John Ottman|     Stars:Jennifer Morrison| Matthew Davis| Hart Bochner| Loretta Devine
1504,Mortal Kombat: Rebirth,8.1,Comedy| Horror| Thriller,8 min,Director:Kevin Tancharoen|     Stars:Jeri Ryan| Michael Jai White| Ian Anthony Dale| Richard Dorton
1505,Trauma,5.3,Comedy| Horror| Thriller,106 min,Director:Lucio A. Rojas|     Stars:Catalina Martin| Macarena Carrere| Ximena del Solar| Dominga Bofill
1506,Tôkyô zankoku keisatsu,6,Comedy| Horror| Thriller,110 min,Director:Yoshihiro Nishimura|     Stars:Eihi Shiina| Itsuji Itao| Yukihide Benny| Jiji Bû
1507,Riaru onigokko,6.1,Comedy| Horror| Thriller,85 min,Director:Sion Sono|     Stars:Reina Triendl| Mariko Shinoda| Erina Mano| Yuki Sakurai
1508,Dead Trigger,3.8,Comedy| Horror| Thriller,91 min,Directors:Mike Cuff| Scott Windhauser|     Stars:Dolph Lundgren| Autumn Reeser| Romeo Miller| Isaiah Washington
1509,Ghost House,4.7,Comedy| Horror| Thriller,89 min,Director:Rich Ragsdale|     Stars:Scout Taylor-Compton| James Landry Hébert| Mark Boone Junior| Russell Geoffrey Banks
1510,The Devil Rides Out,7,Comedy| Horror| Thriller,95 min,Director:Terence Fisher|     Stars:Christopher Lee| Charles Gray| Nike Arrighi| Leon Greene
1511,Pathology,6,Comedy| Horror| Thriller,95 min,Director:Marc Schölermann|     Stars:Alyssa Milano| Milo Ventimiglia| Keir O'Donnell| Michael Weston
1512,Dybbuk Box: True Story of Chris Chambers,5.4,Comedy| Horror| Thriller,60 min,Director:Joseph Mazzaferro|     Stars:Sarah Bently| Chris Chambers
1513,Intruder,6.3,Comedy| Horror| Thriller,83 min,Director:Scott Spiegel|     Stars:Elizabeth Cox| Renée Estevez| Dan Hicks| David Byrnes
1514,Rawhead Rex,5.2,Comedy| Horror| Thriller,89 min,Director:George Pavlou|     Stars:David Dukes| Kelly Piper| Hugh O'Conor| Cora Venus Lunny
1515,Mangiati vivi!,5.2,Comedy| Horror| Thriller,92 min,Director:Umberto Lenzi|     Stars:Robert Kerman| Janet Agren| Ivan Rassimov| Paola Senatore
1516,Megan Is Missing,4.7,Comedy| Horror| Thriller,85 min,Director:Michael Goi|     Stars:Amber Perkins| Rachel Quinn| Dean Waite| Jael Elizabeth Steinmeyer
1517,Down,4.5,Comedy| Horror| Thriller,111 min,Director:Dick Maas|     Stars:James Marshall| Naomi Watts| Eric Thal| Michael Ironside
1518,Critters 2,5.4,Comedy| Horror| Thriller,86 min,Director:Mick Garris|     Stars:Scott Grimes| Liane Curtis| Terrence Mann| Don Keith Opper
1519,DreadOut,5.6,Comedy| Horror| Thriller,97 min,Director:Kimo Stamboel|     Stars:Caitlin Halderman| Jefri Nichol| Marsha Aruan| Ciccio Manassero
1520,Five Nights at Freddy's,-1,Comedy| Horror| Thriller,-1,Director:Chris Columbus
1521,7 Guardians of the Tomb,4.5,Comedy| Horror| Thriller,90 min,Director:Kimble Rendall|     Stars:Bingbing Li| Kellan Lutz| Kelsey Grammer| Chun Wu
1522,The Watcher in the Woods,6.4,Comedy| Horror| Thriller,84 min,Directors:John Hough| Vincent McEveety|     Stars:Bette Davis| Lynn-Holly Johnson| Kyle Richards| Carroll Baker
1523,What We Do in the Shadows: Interviews with Some Vampires,7.5,Comedy| Horror| Thriller,27 min,Directors:Jemaine Clement| Taika Waititi|     Stars:Jonny Brugh| Taika Waititi| Jemaine Clement| Cori Gonzalez-Macuer
1524,American Poltergeist,2.2,Comedy| Horror| Thriller,78 min,Director:Michael Rutkowski|     Stars:Donna Spangler| Simona Fusco| Luke Brandon Field| Elwie Apor Harris
1525,Temple,3.6,Comedy| Horror| Thriller,78 min,Director:Michael Barrett|     Stars:Logan Huffman| Natalia Warner| Brandon Sklenar| Naoto Takenaka
1526,Return of the Living Dead: Part II,5.8,Comedy| Horror| Thriller,89 min,Director:Ken Wiederhorn|     Stars:James Karen| Thom Mathews| Michael Kenworthy| Thor Van Lingen
1527,Man-Thing,4,Comedy| Horror| Thriller,97 min,Director:Brett Leonard|     Stars:Jack Thompson| Matthew Le Nevez| Steve Bastoni| Rachael Taylor
1528,Grim & Evil,7.7,Comedy| Horror| Thriller,30 min,Stars:Richard Steven Horvitz| Grey Griffin| Greg Eagles| Vanessa Marshall
1529,Ghost of Dragstrip Hollow,4.9,Comedy| Horror| Thriller,65 min,Director:William J. Hole Jr.|     Stars:Jody Fair| Russ Bender| Henry McCann| Martin Braddock
1530,Doom Asylum,4.5,Comedy| Horror| Thriller,77 min,Director:Richard Friedman|     Stars:Patty Mullen| Ruth Collins| Kristin Davis| William Hay
1531,Tremors II: Aftershocks,6,Comedy| Horror| Thriller,100 min,Director:S.S. Wilson|     Stars:Fred Ward| Chris Gartin| Helen Shaver| Michael Gross
1532,A Fantastic Fear of Everything,5.9,Comedy| Horror| Thriller,100 min,Directors:Crispian Mills| Chris Hopewell|     Stars:Simon Pegg| Paul Freeman| Amara Karan| Clare Higgins
1533,The Innkeepers,5.5,Comedy| Horror| Thriller,101 min,Director:Ti West|     Stars:Sara Paxton| Pat Healy| Kelly McGillis| Alison Bartlett
1534,The Cold Open,7.8,Comedy| Horror| Thriller,4 min,Director:Joel Gallen|     Stars:Rosanna Arquette| Marcia Gay Harden| Brian Tyree Henry| Aubrey Plaza
1535,Dellamorte Dellamore,7.2,Comedy| Horror| Thriller,105 min,Director:Michele Soavi|     Stars:Rupert Everett| François Hadji-Lazaro| Anna Falchi| Mickey Knox
1536,The Final Conflict,5.6,Comedy| Horror| Thriller,108 min,Director:Graham Baker|     Stars:Sam Neill| Rossano Brazzi| Don Gordon| Lisa Harrow
1537,Angst,7.4,Comedy| Horror| Thriller,87 min,Director:Gerald Kargl|     Stars:Erwin Leder| Robert Hunger-Bühler| Silvia Ryder| Karin Springer
1538,Follow Me,-1,Comedy| Horror| Thriller,-1,Director:Will Wernick|     Stars:Holland Roden| Keegan Allen| Pasha D. Lychnikoff| Kimberly Quinn
1539,Gremlins 3,-1,Comedy| Horror| Thriller,-1,
1540,Romina,2.3,Comedy| Horror| Thriller,77 min,Director:Diego Cohen|     Stars:Francisca Lozano| Arantza Ruiz| Oliver Nava| Claudia Zepeda
1541,Ég man þig,6.2,Comedy| Horror| Thriller,105 min,Director:Óskar Thór Axelsson|     Stars:Jóhannes Haukur Jóhannesson| Ágústa Eva Erlendsdóttir| Elma Stefania Agustsdottir| Thor Kristjansson
1542,Lake Placid: Legacy,3.5,Comedy| Horror| Thriller,90 min,Director:Darrell Roodt|     Stars:Katherine Barrell| Tim Rozon| Sai Bennett| Luke Newton
1543,The Mummy,7.2,Comedy| Horror| Thriller,73 min,Director:Karl Freund|     Stars:Boris Karloff| Zita Johann| David Manners| Arthur Byron
1544,Haunting on Fraternity Row,3.8,Comedy| Horror| Thriller,99 min,Director:Brant Sersen|     Stars:Jacob Artist| Jayson Blair| Shanley Caswell| Claudia Lee
1545,2001 Maniacs,5.4,Comedy| Horror| Thriller,87 min,Director:Tim Sullivan|     Stars:Robert Englund| Lin Shaye| Giuseppe Andrews| Jay Gillespie
1546,Poltergeist: The Legacy,7,Comedy| Horror| Thriller,60 min,Stars:Derek de Lint| Martin Cummins| Robbi Chong| Helen Shaver
1547,Boys in the Trees,6.3,Comedy| Horror| Thriller,112 min,Director:Nicholas Verso|     Stars:Toby Wallace| Gulliver McGrath| Mitzi Ruhlmann| Justin Holborow
1548,Tell Me Your Name,4.1,Comedy| Horror| Thriller,89 min,Director:Jason DeVan|     Stars:Jessica Barth| Matt Dallas| Bruce Davison| Sydney Sweeney
1549,Bloodline,6.8,Comedy| Horror| Thriller,95 min,Director:Henry Jacobson|     Stars:Seann William Scott| Mariela Garriga| Dale Dickey| Kevin Carroll
1550,Don't Hang Up,5.6,Comedy| Horror| Thriller,83 min,Directors:Damien Macé| Alexis Wajsbrot|     Stars:Gregg Sulkin| Garrett Clayton| Bella Dayne| Sienna Guillory
1551,Last Shift,5.8,Comedy| Horror| Thriller,90 min,Director:Anthony DiBlasi|     Stars:Juliana Harkavy| Joshua Mikel| Hank Stone| J. LaRose
1552,Downrange,5.4,Comedy| Horror| Thriller,90 min,Director:Ryûhei Kitamura|     Stars:Kelly Connaire| Stephanie Pearson| Rod Hernandez| Anthony Kirlew
1553,Asylum,6.5,Comedy| Horror| Thriller,88 min,Director:Roy Ward Baker|     Stars:Barbara Parkins| Richard Todd| Sylvia Syms| Peter Cushing
1554,Invaders from Mars,6.4,Comedy| Horror| Thriller,78 min,Director:William Cameron Menzies|     Stars:Helena Carter| Arthur Franz| Jimmy Hunt| Leif Erickson
1555,The Witch in the Window,5.7,Comedy| Horror| Thriller,77 min,Director:Andy Mitton|     Stars:Arija Bareikis| Alex Draper| Charlie Tacker| Carol Stanzione
1556,Rabid,-1,Comedy| Horror| Thriller,107 min,Directors:Jen Soska| Sylvia Soska|     Stars:Laura Vandervoort| Greg Bryk| Stephen McHattie| Stephen Huszar
1557,Critters Attack!,-1,Comedy| Horror| Thriller,89 min,Director:Bobby Miller|     Stars:Tashiana Washington| Dee Wallace| Jaeden Noel| Jack Fulton
1558,We Summon the Darkness,-1,Comedy| Horror| Thriller,-1,Director:Marc Meyers|     Stars:Alexandra Daddario| Johnny Knoxville| Keean Johnson| Logan Miller
1559,L'uccello dalle piume di cristallo,7.2,Comedy| Horror| Thriller,96 min,Director:Dario Argento|     Stars:Tony Musante| Suzy Kendall| Enrico Maria Salerno| Eva Renzi
1560,Dominion: Prequel to the Exorcist,5.3,Comedy| Horror| Thriller,117 min,Director:Paul Schrader|     Stars:Stellan Skarsgård| Gabriel Mann| Clara Bellar| Billy Crawford
1561,The Remaining,4.3,Comedy| Horror| Thriller,88 min,Director:Casey La Scala|     Stars:Johnny Pacar| Shaun Sipos| Bryan Dechart| Alexa PenaVega
1562,1000 Ways to Die,6.9,Comedy| Horror| Thriller,23 min,Stars:Alisdair Simpson| Ron Perlman| Khyber Zaffarkhan| Boyd Flinders
1563,Sôru îtâ,7.9,Comedy| Horror| Thriller,24 min,Stars:Laura Bailey| Chiaki Omigawa| Micah Solusod| Brittney Karbowski
1564,Bride of Re-Animator,6.3,Comedy| Horror| Thriller,96 min,Director:Brian Yuzna|     Stars:Jeffrey Combs| Bruce Abbott| Claude Earl Jones| Fabiana Udenio
1565,Frogs,4.3,Comedy| Horror| Thriller,91 min,Director:George McCowan|     Stars:Ray Milland| Sam Elliott| Joan Van Ark| Adam Roarke
1566,The Vampire Lovers,6.6,Comedy| Horror| Thriller,91 min,Director:Roy Ward Baker|     Stars:Ingrid Pitt| Pippa Steel| Madeline Smith| Peter Cushing
1567,Open Windows,5.2,Comedy| Horror| Thriller,100 min,Director:Nacho Vigalondo|     Stars:Sasha Grey| Elijah Wood| Neil Maskell| Adam Quintero
1568,Webcast,5.9,Comedy| Horror| Thriller,95 min,Director:Paul McGhie|     Stars:Samantha Redford| Joseph Tremain| Nicola Wright| Angela Plater
1569,Haunted,4.6,Comedy| Horror| Thriller,24 min,Stars:Victoria Hogan| Tomas Adlof| Petra Buckova| Vanda Chaloupková
1570,"Slugs, muerte viscosa",5.1,Comedy| Horror| Thriller,92 min,Director:Juan Piquer Simón|     Stars:Michael Garfield| Kim Terry| Philip MacHale| Alicia Moro
1571,November,7.1,Comedy| Horror| Thriller,115 min,Director:Rainer Sarnet|     Stars:Rea Lest| Jörgen Liik| Arvo Kukumägi| Katariina Unt
1572,Dracula,6.5,Comedy| Horror| Thriller,109 min,Director:John Badham|     Stars:Frank Langella| Laurence Olivier| Donald Pleasence| Kate Nelligan
1573,When a Stranger Calls Back,6.3,Comedy| Horror| Thriller,94 min,Director:Fred Walton|     Stars:Carol Kane| Charles Durning| Jill Schoelen| Gene Lythgow
1574,The Twin,5.2,Comedy| Horror| Thriller,86 min,Director:Fred Olen Ray|     Stars:Brigid Brannagh| Timothy Granaderos| Jess Gabor| Louis Mandylor
1575,The Keeping Hours,6.2,Comedy| Horror| Thriller,91 min,Director:Karen Moncrieff|     Stars:Lee Pace| Carrie Coon| Amy Smart| Ana Ortiz
1576,Fragment of Fear,6.1,Comedy| Horror| Thriller,94 min,Director:Richard C. Sarafian|     Stars:David Hemmings| Gayle Hunnicutt| Wilfrid Hyde-White| Flora Robson
1577,Dead End,6.6,Comedy| Horror| Thriller,85 min,Directors:Jean-Baptiste Andrea| Fabrice Canepa|     Stars:Ray Wise| Lin Shaye| Mick Cain| Alexandra Holden
1578,Wellington Paranormal,7.5,Comedy| Horror| Thriller,30 min,Stars:Mike Minogue| Karen O'Leary| Maaka Pohatu| Thomas Sainsbury
1579,Extinction,5.8,Comedy| Horror| Thriller,112 min,Director:Miguel Ángel Vivas|     Stars:Matthew Fox| Jeffrey Donovan| Quinn McColgan| Clara Lago
1580,Ticks,5.4,Comedy| Horror| Thriller,85 min,Director:Tony Randel|     Stars:Rosalind Allen| Ami Dolenz| Seth Green| Virginya Keehne
1581,Skinwalkers,4.6,Comedy| Horror| Thriller,110 min,Director:James Isaac|     Stars:Jason Behr| Elias Koteas| Rhona Mitra| Natassia Malthe
1582,M.F.A.,6.2,Comedy| Horror| Thriller,92 min,Director:Natalia Leite|     Stars:Francesca Eastwood| Clifton Collins Jr.| Leah McKendrick| Peter Vack
1583,Supernatural: The Animation,7.5,Comedy| Horror| Thriller,23 min,Stars:Jared Padalecki| Annakin Slayd| Hiroki Touchi| Yûya Uchida
1584,TerrorVision,5.7,Comedy| Horror| Thriller,83 min,Director:Ted Nicolaou|     Stars:Diane Franklin| Mary Woronov| Gerrit Graham| Chad Allen
1585,Open Water 3: Cage Dive,4.1,Comedy| Horror| Thriller,80 min,Director:Gerald Rascionato|     Stars:Joel Hogan| Josh Potthoff| Megan Peta Hill| Pete Valley
1586,The Curse,5,Comedy| Horror| Thriller,92 min,Director:David Keith|     Stars:Wil Wheaton| Claude Akins| Malcolm Danare| Cooper Huckabee
1587,Area 51,4.2,Comedy| Horror| Thriller,91 min,Director:Oren Peli|     Stars:Reid Warner| Darrin Bragg| Ben Rovner| Jelena Nik
1588,Pay the Ghost,5.2,Comedy| Horror| Thriller,94 min,Director:Uli Edel|     Stars:Nicolas Cage| Sarah Wayne Callies| Veronica Ferres| Lyriq Bent
1589,Demon House,5.6,Comedy| Horror| Thriller,111 min,Director:Zak Bagans|     Stars:Adam Ahlbrandt| Zak Bagans| Matthew Mourgides| Barry Taff
1590,Raaz Reboot,4.6,Comedy| Horror| Thriller,128 min,Director:Vikram Bhatt|     Stars:Emraan Hashmi| Kriti Kharbanda| Suzanna Mukherjee| Gaurav Arora
1591,The Heretics,4.7,Comedy| Horror| Thriller,87 min,Director:Chad Archibald|     Stars:Nina Kiri| Ry Barrett| Jorja Cadence| Will King
1592,Shocker,5.5,Comedy| Horror| Thriller,109 min,Director:Wes Craven|     Stars:Michael Murphy| Mitch Pileggi| John Tesh| Heather Langenkamp
1593,Eat Locals,5.3,Comedy| Horror| Thriller,94 min,Director:Jason Flemyng|     Stars:Freema Agyeman| Adrian Bower| Roman Clark| Billy Cook
1594,Most Haunted,5.1,Comedy| Horror| Thriller,180 min,Stars:Yvette Fielding| Ciarán O'Keeffe| Karl Beattie| Derek Acorah
1595,Return to Horror High,4.3,Comedy| Horror| Thriller,95 min,Director:Bill Froehlich|     Stars:Lori Lethin| Brendan Hughes| Alex Rocco| Scott Jacoby
1596,The house of murderers,2.6,Comedy| Horror| Thriller,70 min,Director:Bruno Di Marcello|     Stars:Kelly Abbass| Daria Contento| Teodora Mammoliti| Mauro Serio
1597,Opera,7.1,Comedy| Horror| Thriller,107 min,Director:Dario Argento|     Stars:Cristina Marsillach| Ian Charleson| Urbano Barberini| Daria Nicolodi
1598,Attack of the Killer Tomatoes!,4.6,Comedy| Horror| Thriller,83 min,Director:John De Bello|     Stars:David Miller| George Wilson| Sharon Taylor| J. Stephen Peace
1599,6 donne per l'assassino,7.3,Comedy| Horror| Thriller,88 min,Director:Mario Bava|     Stars:Cameron Mitchell| Eva Bartok| Thomas Reiner| Arianna Gorini
1600,Lesbian Vampire Killers,5.1,Comedy| Horror| Thriller,86 min,Director:Phil Claydon|     Stars:Paul McGann| James Corden| MyAnna Buring| Silvia Colloca
1601,Detention,5.8,Comedy| Horror| Thriller,93 min,Director:Joseph Kahn|     Stars:Josh Hutcherson| Shanley Caswell| Spencer Locke| Dane Cook
1602,The Prowler,6.1,Comedy| Horror| Thriller,89 min,Director:Joseph Zito|     Stars:Vicky Dawson| Christopher Goutman| Lawrence Tierney| Farley Granger
1603,The Reaping,5.7,Comedy| Horror| Thriller,99 min,Director:Stephen Hopkins|     Stars:Hilary Swank| David Morrissey| AnnaSophia Robb| Idris Elba
1604,Terrifier 2,-1,Comedy| Horror| Thriller,-1,Director:Damien Leone|     Stars:David Howard Thornton| Samantha Scaffidi
1605,The Crazies,6.1,Comedy| Horror| Thriller,103 min,Director:George A. Romero|     Stars:Lane Carroll| Will MacMillan| Harold Wayne Jones| Lloyd Hollar
1606,Muse,5.4,Comedy| Horror| Thriller,107 min,Director:Jaume Balagueró|     Stars:Elliot Cowan| Franka Potente| Ana Ularu| Leonor Watling
1607,When a Stranger Calls,6.5,Comedy| Horror| Thriller,97 min,Director:Fred Walton|     Stars:Carol Kane| Charles Durning| Rutanya Alda| Carmen Argenziano
1608,Hell Night,5.9,Comedy| Horror| Thriller,101 min,Director:Tom DeSimone|     Stars:Linda Blair| Vincent Van Patten| Peter Barton| Kevin Brophy
1609,Incarnate,5.3,Comedy| Horror| Thriller,91 min,Director:Brad Peyton|     Stars:Aaron Eckhart| Carice van Houten| Catalina Sandino Moreno| David Mazouz
1610,Death Spa,5.1,Comedy| Horror| Thriller,88 min,Director:Michael Fischa|     Stars:William Bumiller| Brenda Bakke| Merritt Butrick| Robert Lipton
1611,The Borderlands,5.7,Comedy| Horror| Thriller,89 min,Director:Elliot Goldner|     Stars:Gordon Kennedy| Robin Hill| Aidan McArdle| Sarah Annis
1612,Chained,6.4,Comedy| Horror| Thriller,94 min,Director:Jennifer Lynch|     Stars:Vincent D'Onofrio| Eamon Farren| Evan Bird| Julia Ormond
1613,Aurora,4.3,Comedy| Horror| Thriller,110 min,Director:Yam Laranas|     Stars:Anne Curtis| Allan Paule| Mercedes Cabral| Marco Gumabao
1614,Gacy,4.7,Comedy| Horror| Thriller,88 min,Director:Clive Saunders|     Stars:Mark Holton| Adam Baldwin| Tom Waldman| Charlie Weber
1615,Nochnoy dozor,6.5,Comedy| Horror| Thriller,114 min,Director:Timur Bekmambetov|     Stars:Konstantin Khabenskiy| Vladimir Menshov| Mariya Poroshina| Valeriy Zolotukhin
1616,Captivity,4.7,Comedy| Horror| Thriller,96 min,Director:Roland Joffé|     Stars:Elisha Cuthbert| Daniel Gillies| Pruitt Taylor Vince| Michael Harney
1617,Emanuelle e gli ultimi cannibali,5.2,Comedy| Horror| Thriller,85 min,Director:Joe D'Amato|     Stars:Laura Gemser| Gabriele Tinti| Nieves Navarro| Donald O'Brien
